Recency,Frequency,Monetary,Recency_Norm,Frequency_Norm,Monetary_Norm,Model K = 2,Model K = 3,Model K = 4,Model K = 5
661,3,140296,0.08024691358024683,0.0909090909090909,0.05417779473483403,1,1,1,1
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
716,1,109598,0.4197530864197532,0.0,0.042323216252411616,1,2,2,4
689,1,112147,0.2530864197530862,0.0,0.04330755792130518,1,1,3,3
696,1,119935,0.29629629629629584,0.0,0.0463150325848372,1,1,3,3
754,1,112995,0.6543209876543203,0.0,0.04363502819797123,0,2,2,2
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
696,1,109598,0.29629629629629584,0.0,0.042323216252411616,1,1,3,3
782,1,114475,0.8271604938271606,0.0,0.044206556511020456,0,0,0,0
727,1,109598,0.48765432098765427,0.0,0.042323216252411616,1,2,2,4
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
756,1,112995,0.6666666666666661,0.0,0.04363502819797123,0,2,2,2
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
791,1,125200,0.882716049382716,0.0,0.04834820594173191,0,0,0,0
759,1,187860,0.6851851851851851,0.0,0.07254547897934312,0,2,2,2
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
699,1,109598,0.3148148148148149,0.0,0.042323216252411616,1,1,3,3
690,2,134237,0.25925925925925863,0.045454545454545456,0.05183800416134399,1,1,3,3
704,1,109598,0.34567901234567877,0.0,0.042323216252411616,1,1,3,4
651,1,112147,0.018518518518518157,0.0,0.04330755792130518,1,1,1,1
784,1,116275,0.8395061728395063,0.0,0.04490165851337762,0,0,0,0
706,1,119935,0.3580246913580245,0.0,0.0463150325848372,1,2,3,4
677,1,112147,0.1790123456790118,0.0,0.04330755792130518,1,1,3,3
793,1,115200,0.8950617283950617,0.0,0.04448652815085876,0,0,0,0
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
791,1,116440,0.882716049382716,0.0,0.04496537619692703,0,0,0,0
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
789,1,71609,0.8703703703703702,0.0,0.027653088492663583,0,0,0,0
765,1,112617,0.7222222222222223,0.0,0.04348905677747622,0,2,2,2
751,1,393948,0.6358024691358022,0.0,0.1521300242358898,0,2,2,2
698,1,109598,0.30864197530864157,0.0,0.042323216252411616,1,1,3,3
660,1,112147,0.07407407407407351,0.0,0.04330755792130518,1,1,1,1
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
763,1,225234,0.7098765432098766,0.0,0.08697811355495244,0,2,2,2
774,1,68094,0.7777777777777777,0.0,0.02629570874917167,0,0,0,0
789,1,125544,0.8703703703703702,0.0,0.048481047657737954,0,0,0,0
761,1,225990,0.6975308641975309,0.0,0.08727005639594246,0,2,2,2
674,1,224294,0.16049382716049365,0.0,0.08661511584261036,1,1,3,3
785,1,115875,0.8456790123456788,0.0,0.04474719140174269,0,0,0,0
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
768,1,112617,0.7407407407407405,0.0,0.04348905677747622,0,2,2,2
661,1,112147,0.08024691358024683,0.0,0.04330755792130518,1,1,1,1
792,1,116560,0.8888888888888884,0.0,0.045011716330417506,0,0,0,0
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
660,1,123192,0.07407407407407351,0.0,0.047572781041324584,1,1,1,1
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
774,1,122052,0.7777777777777777,0.0,0.04713254977316504,0,0,0,0
664,1,134237,0.09876543209876498,0.0,0.05183800416134399,1,1,1,1
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
770,1,111744,0.7530864197530862,0.0,0.043151932306333,0,2,2,2
786,1,39637,0.8518518518518512,0.0,0.015306532259683928,0,0,0,0
773,1,111744,0.7716049382716044,0.0,0.043151932306333,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
702,1,109598,0.33333333333333304,0.0,0.042323216252411616,1,1,3,4
766,1,142165,0.7283950617283947,0.0,0.054899542313948224,0,2,2,2
772,1,113104,0.765432098765432,0.0,0.04367712048589174,0,2,2,2
678,1,112147,0.18518518518518512,0.0,0.04330755792130518,1,1,3,3
681,1,112147,0.20370370370370328,0.0,0.04330755792130518,1,1,3,3
681,1,224294,0.20370370370370328,0.0,0.08661511584261036,1,1,3,3
694,1,119935,0.2839506172839501,0.0,0.0463150325848372,1,1,3,3
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
667,1,112147,0.11728395061728403,0.0,0.04330755792130518,1,1,1,1
772,1,111744,0.765432098765432,0.0,0.043151932306333,0,2,2,2
732,1,109598,0.5185185185185182,0.0,0.042323216252411616,0,2,2,4
789,1,29728,0.8703703703703702,0.0,0.011479995736707719,0,0,0,0
726,1,109598,0.48148148148148096,0.0,0.042323216252411616,1,2,2,4
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
724,1,114696,0.4691358024691352,0.0,0.044291899590198754,1,2,2,4
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
783,1,193729,0.833333333333333,0.0,0.07481189767480656,0,0,0,0
687,1,224294,0.24074074074074048,0.0,0.08661511584261036,1,1,3,3
728,1,377789,0.4938271604938267,0.0,0.1458899390936179,1,2,2,4
787,1,114475,0.8580246913580245,0.0,0.044206556511020456,0,0,0,0
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
680,2,254880,0.19753086419753085,0.045454545454545456,0.098426443533775,1,1,3,3
718,1,109598,0.4320987654320989,0.0,0.042323216252411616,1,2,2,4
749,1,186093,0.6234567901234565,0.0,0.07186312051369582,0,2,2,2
720,1,112147,0.44444444444444464,0.0,0.04330755792130518,1,2,2,4
657,1,224294,0.05555555555555536,0.0,0.08661511584261036,1,1,1,1
665,1,224294,0.1049382716049383,0.0,0.08661511584261036,1,1,1,1
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
784,1,134293,0.8395061728395063,0.0,0.051859629556972875,0,0,0,0
674,1,112147,0.16049382716049365,0.0,0.04330755792130518,1,1,3,3
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
762,1,577530,0.7037037037037033,0.0,0.2230234774562974,0,2,2,2
658,1,123192,0.06172839506172778,0.0,0.047572781041324584,1,1,1,1
773,1,111744,0.7716049382716044,0.0,0.043151932306333,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
791,1,220000,0.882716049382716,0.0,0.08495691139920944,0,0,0,0
651,1,112147,0.018518518518518157,0.0,0.04330755792130518,1,1,1,1
664,1,112147,0.09876543209876498,0.0,0.04330755792130518,1,1,1,1
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
771,1,113544,0.7592592592592586,0.0,0.043847034308690164,0,2,2,2
674,2,224294,0.16049382716049365,0.045454545454545456,0.08661511584261036,1,1,3,3
724,1,114696,0.4691358024691352,0.0,0.044291899590198754,1,2,2,4
694,1,219197,0.2839506172839501,0.0,0.08464681867260232,1,1,3,3
667,1,112147,0.11728395061728403,0.0,0.04330755792130518,1,1,1,1
758,1,112995,0.6790123456790118,0.0,0.04363502819797123,0,2,2,2
783,1,115835,0.833333333333333,0.0,0.0447317446905792,0,0,0,0
792,1,115880,0.8888888888888884,0.0,0.04474912224063813,0,0,0,0
786,1,228949,0.8518518518518512,0.0,0.08841272685426182,0,0,0,0
780,1,144202,0.8148148148148149,0.0,0.055686166079949084,0,0,0,0
657,1,112147,0.05555555555555536,0.0,0.04330755792130518,1,1,1,1
665,1,112147,0.1049382716049383,0.0,0.04330755792130518,1,1,1,1
764,1,127167,0.716049382716049,0.0,0.04910779796319666,0,2,2,2
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
660,1,112147,0.07407407407407351,0.0,0.04330755792130518,1,1,1,1
659,1,112147,0.06790123456790109,0.0,0.04330755792130518,1,1,1,1
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
726,1,109598,0.48148148148148096,0.0,0.042323216252411616,1,2,2,4
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
675,1,112147,0.16666666666666607,0.0,0.04330755792130518,1,1,3,3
759,1,112995,0.6851851851851851,0.0,0.04363502819797123,0,2,2,2
791,1,116800,0.882716049382716,0.0,0.04510439659739846,0,0,0,0
765,1,113857,0.7222222222222223,0.0,0.04396790482354449,0,2,2,2
667,1,112147,0.11728395061728403,0.0,0.04330755792130518,1,1,1,1
665,1,112147,0.1049382716049383,0.0,0.04330755792130518,1,1,1,1
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
665,1,123192,0.1049382716049383,0.0,0.047572781041324584,1,1,1,1
689,1,33134,0.2530864197530862,0.0,0.012795283192279116,1,1,3,3
760,1,41850,0.6913580246913575,0.0,0.016161121554804158,0,2,2,2
661,1,112147,0.08024691358024683,0.0,0.04330755792130518,1,1,1,1
772,1,111744,0.765432098765432,0.0,0.043151932306333,0,2,2,2
761,1,225990,0.6975308641975309,0.0,0.08727005639594246,0,2,2,2
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
757,1,20646,0.6728395061728394,0.0,0.007972819967036719,0,2,2,2
665,1,112147,0.1049382716049383,0.0,0.04330755792130518,1,1,1,1
649,1,127440,0.006172839506172423,0.0,0.0492132217668875,1,1,1,1
649,1,127440,0.006172839506172423,0.0,0.0492132217668875,1,1,1,1
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
799,1,0,0.9320987654320989,0.0,0.0,0,0,0,0
759,1,187860,0.6851851851851851,0.0,0.07254547897934312,0,2,2,2
781,1,134293,0.8209876543209873,0.0,0.051859629556972875,0,0,0,0
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
695,1,219197,0.2901234567901234,0.0,0.08464681867260232,1,1,3,3
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
791,1,127080,0.882716049382716,0.0,0.04907420136641607,0,0,0,0
679,1,224294,0.19135802469135754,0.0,0.08661511584261036,1,1,3,3
736,1,59241,0.5432098765432096,0.0,0.022876965400911664,0,2,2,2
768,1,225234,0.7407407407407405,0.0,0.08697811355495244,0,2,2,2
663,1,22090,0.09259259259259256,0.0,0.008530446240038802,1,1,1,1
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
698,1,119935,0.30864197530864157,0.0,0.0463150325848372,1,1,3,3
800,1,120000,0.9382716049382713,0.0,0.04634013349047787,0,0,0,0
774,1,111744,0.7777777777777777,0.0,0.043151932306333,0,0,0,0
717,1,109598,0.4259259259259256,0.0,0.042323216252411616,1,2,2,4
708,1,109598,0.37037037037037024,0.0,0.042323216252411616,1,2,3,4
681,1,112147,0.20370370370370328,0.0,0.04330755792130518,1,1,3,3
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
697,1,109598,0.30246913580246915,0.0,0.042323216252411616,1,1,3,3
770,1,113104,0.7530864197530862,0.0,0.04367712048589174,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
720,1,112147,0.44444444444444464,0.0,0.04330755792130518,1,2,2,4
679,1,112147,0.19135802469135754,0.0,0.04330755792130518,1,1,3,3
735,1,107973,0.5370370370370372,0.0,0.041695693611394725,0,2,2,2
748,1,32643,0.617283950617284,0.0,0.012605674812747244,0,2,2,2
761,1,50917,0.6975308641975309,0.0,0.01966250480778885,0,2,2,2
775,1,114297,0.7839506172839501,0.0,0.04413781864634291,0,0,0,0
758,1,123736,0.6790123456790118,0.0,0.04778285631314808,0,2,2,2
777,1,113977,0.7962962962962958,0.0,0.04401424495703497,0,0,0,0
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
680,1,257429,0.19753086419753085,0.0,0.09941078520266856,1,1,3,3
771,1,107744,0.7592592592592586,0.0,0.04160726118998373,0,2,2,2
653,1,112147,0.03086419753086389,0.0,0.04330755792130518,1,1,1,1
659,1,112147,0.06790123456790109,0.0,0.04330755792130518,1,1,1,1
779,1,114475,0.8086419753086416,0.0,0.044206556511020456,0,0,0,0
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
684,1,112147,0.22222222222222232,0.0,0.04330755792130518,1,1,3,3
785,1,9909,0.8456790123456788,0.0,0.0038265365229762103,0,0,0,0
789,1,124384,0.8703703703703702,0.0,0.048033093033996666,0,0,0,0
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
660,1,112147,0.07407407407407351,0.0,0.04330755792130518,1,1,1,1
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
671,1,112147,0.1419753086419755,0.0,0.04330755792130518,1,1,1,1
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
782,1,114475,0.8271604938271606,0.0,0.044206556511020456,0,0,0,0
661,1,448589,0.08024691358024683,0.0,0.1732306178529998,1,1,3,3
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
753,1,186093,0.6481481481481479,0.0,0.07186312051369582,0,2,2,2
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
766,1,112617,0.7283950617283947,0.0,0.04348905677747622,0,2,2,2
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
681,1,112147,0.20370370370370328,0.0,0.04330755792130518,1,1,3,3
681,1,112147,0.20370370370370328,0.0,0.04330755792130518,1,1,3,3
654,1,112147,0.0370370370370372,0.0,0.04330755792130518,1,1,1,1
679,1,112147,0.19135802469135754,0.0,0.04330755792130518,1,1,3,3
674,1,112147,0.16049382716049365,0.0,0.04330755792130518,1,1,3,3
679,1,112147,0.19135802469135754,0.0,0.04330755792130518,1,1,3,3
792,1,115200,0.8888888888888884,0.0,0.04448652815085876,0,0,0,0
784,1,116075,0.8395061728395063,0.0,0.04482442495756016,0,0,0,0
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
718,1,109598,0.4320987654320989,0.0,0.042323216252411616,1,2,2,4
738,1,107973,0.5555555555555554,0.0,0.041695693611394725,0,2,2,2
681,1,112147,0.20370370370370328,0.0,0.04330755792130518,1,1,3,3
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
711,1,109598,0.3888888888888884,0.0,0.042323216252411616,1,2,3,4
687,1,224294,0.24074074074074048,0.0,0.08661511584261036,1,1,3,3
658,1,112147,0.06172839506172778,0.0,0.04330755792130518,1,1,1,1
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
664,1,112147,0.09876543209876498,0.0,0.04330755792130518,1,1,1,1
670,1,123192,0.13580246913580218,0.0,0.047572781041324584,1,1,1,1
770,1,114137,0.7530864197530862,0.0,0.04407603180168894,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
649,1,127440,0.006172839506172423,0.0,0.0492132217668875,1,1,1,1
785,1,114475,0.8456790123456788,0.0,0.044206556511020456,0,0,0,0
684,1,112147,0.22222222222222232,0.0,0.04330755792130518,1,1,3,3
683,1,112147,0.216049382716049,0.0,0.04330755792130518,1,1,3,3
791,1,126560,0.882716049382716,0.0,0.048873394121290666,0,0,0,0
682,1,112147,0.2098765432098766,0.0,0.04330755792130518,1,1,3,3
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
761,1,225990,0.6975308641975309,0.0,0.08727005639594246,0,2,2,2
705,1,109598,0.3518518518518512,0.0,0.042323216252411616,1,1,3,4
688,1,123192,0.2469135802469129,0.0,0.047572781041324584,1,1,3,3
789,1,114475,0.8703703703703702,0.0,0.044206556511020456,0,0,0,0
779,1,114475,0.8086419753086416,0.0,0.044206556511020456,0,0,0,0
717,2,375019,0.4259259259259256,0.045454545454545456,0.14482025434554602,1,2,2,4
753,1,251379,0.6481481481481479,0.0,0.09707447013919031,0,2,2,2
671,1,123192,0.1419753086419755,0.0,0.047572781041324584,1,1,1,1
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
712,1,547992,0.3950617283950617,0.0,0.21161685359761626,1,2,3,4
731,1,109598,0.5123456790123457,0.0,0.042323216252411616,1,2,2,4
685,1,112147,0.22839506172839474,0.0,0.04330755792130518,1,1,3,3
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
663,1,123192,0.09259259259259256,0.0,0.047572781041324584,1,1,1,1
693,1,1384549,0.2777777777777777,0.0,0.5346682123675638,1,2,3,3
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
734,1,109598,0.5308641975308639,0.0,0.042323216252411616,0,2,2,2
690,1,112147,0.25925925925925863,0.0,0.04330755792130518,1,1,3,3
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
701,1,69762,0.3271604938271606,0.0,0.02693983660468931,1,1,3,4
663,1,123192,0.09259259259259256,0.0,0.047572781041324584,1,1,1,1
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
757,1,112995,0.6728395061728394,0.0,0.04363502819797123,0,2,2,2
758,1,53707,0.6790123456790118,0.0,0.02073991291144246,0,2,2,2
774,1,113864,0.7777777777777777,0.0,0.0439706079979981,0,0,0,0
679,1,112147,0.19135802469135754,0.0,0.04330755792130518,1,1,3,3
758,1,112995,0.6790123456790118,0.0,0.04363502819797123,0,2,2,2
758,1,112995,0.6790123456790118,0.0,0.04363502819797123,0,2,2,2
675,1,112147,0.16666666666666607,0.0,0.04330755792130518,1,1,3,3
685,1,112147,0.22839506172839474,0.0,0.04330755792130518,1,1,3,3
689,1,112147,0.2530864197530862,0.0,0.04330755792130518,1,1,3,3
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
789,1,59899,0.8703703703703702,0.0,0.023131063799551117,0,0,0,0
705,1,109598,0.3518518518518512,0.0,0.042323216252411616,1,1,3,4
786,1,154112,0.8518518518518512,0.0,0.05951308877070438,0,0,0,0
740,1,43524,0.5679012345679011,0.0,0.016807566416996326,0,2,2,2
718,1,109598,0.4320987654320989,0.0,0.042323216252411616,1,2,2,4
800,1,160000,0.9382716049382713,0.0,0.061786844653970496,0,0,0,0
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
789,1,115035,0.8703703703703702,0.0,0.04442281046730935,0,0,0,0
688,2,553089,0.2469135802469129,0.045454545454545456,0.2135851507676243,1,1,3,3
770,1,19497,0.7530864197530862,0.0,0.0075291131888653925,0,2,2,2
795,1,121720,0.9074074074074074,0.0,0.047004342070508055,0,0,0,0
668,2,247421,0.12345679012345645,0.045454545454545456,0.09554601806956271,1,1,1,1
789,1,115955,0.8703703703703702,0.0,0.04477808482406968,0,0,0,0
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
677,1,112147,0.1790123456790118,0.0,0.04330755792130518,1,1,3,3
769,1,122366,0.7469135802469129,0.0,0.047253806455798464,0,2,2,2
655,1,112147,0.043209876543209624,0.0,0.04330755792130518,1,1,1,1
678,1,112147,0.18518518518518512,0.0,0.04330755792130518,1,1,3,3
657,1,112147,0.05555555555555536,0.0,0.04330755792130518,1,1,1,1
770,1,111744,0.7530864197530862,0.0,0.043151932306333,0,2,2,2
663,2,224294,0.09259259259259256,0.045454545454545456,0.08661511584261036,1,1,1,1
782,1,218517,0.8271604938271606,0.0,0.08438422458282295,0,0,0,0
781,1,114475,0.8209876543209873,0.0,0.044206556511020456,0,0,0,0
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
766,1,112617,0.7283950617283947,0.0,0.04348905677747622,0,2,2,2
792,1,230400,0.8888888888888884,0.0,0.08897305630171752,0,0,0,0
709,1,109598,0.37654320987654266,0.0,0.042323216252411616,1,2,3,4
673,2,336441,0.15432098765432034,0.045454545454545456,0.12992267376391556,1,1,3,3
757,1,183954,0.6728395061728394,0.0,0.07103710763422806,0,2,2,2
758,2,451859,0.6790123456790118,0.045454545454545456,0.17449338649061535,0,2,2,2
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
726,1,120643,0.48148148148148096,0.0,0.04658843937243102,1,2,2,4
785,1,114475,0.8456790123456788,0.0,0.044206556511020456,0,0,0,0
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
671,1,77314,0.1419753086419755,0.0,0.029856175672356718,1,1,1,1
726,1,219197,0.48148148148148096,0.0,0.08464681867260232,1,2,2,4
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
655,1,112147,0.043209876543209624,0.0,0.04330755792130518,1,1,1,1
726,1,109598,0.48148148148148096,0.0,0.042323216252411616,1,2,2,4
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
773,1,446976,0.7716049382716044,0.0,0.172607729225332,0,2,2,2
734,1,109598,0.5308641975308639,0.0,0.042323216252411616,0,2,2,2
788,1,126344,0.8641975308641969,0.0,0.048789981881007805,0,0,0,0
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
757,1,183954,0.6728395061728394,0.0,0.07103710763422806,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
660,1,112147,0.07407407407407351,0.0,0.04330755792130518,1,1,1,1
654,1,112147,0.0370370370370372,0.0,0.04330755792130518,1,1,1,1
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
649,1,110873,0.006172839506172423,0.0,0.04281558017074794,1,1,1,1
663,1,336442,0.09259259259259256,0.0,0.12992305993169465,1,1,1,1
734,1,109598,0.5308641975308639,0.0,0.042323216252411616,0,2,2,2
789,1,71129,0.8703703703703702,0.0,0.02746772795870167,0,0,0,0
675,1,112147,0.16666666666666607,0.0,0.04330755792130518,1,1,3,3
699,1,119935,0.3148148148148149,0.0,0.0463150325848372,1,1,3,3
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
655,1,224294,0.043209876543209624,0.0,0.08661511584261036,1,1,1,1
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
690,1,224294,0.25925925925925863,0.0,0.08661511584261036,1,1,3,3
692,1,109598,0.27160493827160437,0.0,0.042323216252411616,1,1,3,3
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
703,1,20674,0.33950617283950635,0.0,0.007983632664851163,1,1,3,4
766,1,220384,0.7283950617283947,0.0,0.08510519982637896,0,2,2,2
706,2,261992,0.3580246913580245,0.045454545454545456,0.101172868778644,1,2,3,4
726,1,109598,0.48148148148148096,0.0,0.042323216252411616,1,2,2,4
758,1,21483,0.6790123456790118,0.0,0.008296042398132801,0,2,2,2
768,2,225234,0.7407407407407405,0.045454545454545456,0.08697811355495244,0,2,2,2
765,1,113937,0.7222222222222223,0.0,0.04399879824587148,0,2,2,2
692,1,109598,0.27160493827160437,0.0,0.042323216252411616,1,1,3,3
810,1,100000,1.0,0.0,0.03861677790873156,0,0,0,0
718,1,109598,0.4320987654320989,0.0,0.042323216252411616,1,2,2,4
659,1,112147,0.06790123456790109,0.0,0.04330755792130518,1,1,1,1
758,1,112995,0.6790123456790118,0.0,0.04363502819797123,0,2,2,2
719,1,145282,0.43827160493827133,0.0,0.05610322728136339,1,2,2,4
663,1,134237,0.09259259259259256,0.0,0.05183800416134399,1,1,1,1
733,1,438394,0.5246913580246915,0.0,0.16929363734520464,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
757,1,10323,0.6728395061728394,0.0,0.003986409983518359,0,2,2,2
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
663,1,145282,0.09259259259259256,0.0,0.05610322728136339,1,1,1,1
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
723,1,114696,0.4629629629629628,0.0,0.044291899590198754,1,2,2,4
721,1,112147,0.45061728395061706,0.0,0.04330755792130518,1,2,2,4
700,1,109598,0.3209876543209873,0.0,0.042323216252411616,1,1,3,4
728,1,109598,0.4938271604938267,0.0,0.042323216252411616,1,2,2,4
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
695,1,109598,0.2901234567901234,0.0,0.042323216252411616,1,1,3,3
694,2,49774,0.2839506172839501,0.045454545454545456,0.019221115036292046,1,1,3,3
782,1,115835,0.8271604938271606,0.0,0.0447317446905792,0,0,0,0
757,1,189627,0.6728395061728394,0.0,0.0732278374449904,0,2,2,2
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
770,1,113464,0.7530864197530862,0.0,0.04381614088636318,0,2,2,2
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
772,1,111744,0.765432098765432,0.0,0.043151932306333,0,2,2,2
792,1,116680,0.8888888888888884,0.0,0.04505805646390799,0,0,0,0
735,1,107973,0.5370370370370372,0.0,0.041695693611394725,0,2,2,2
656,1,112147,0.049382716049382935,0.0,0.04330755792130518,1,1,1,1
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
674,1,112147,0.16049382716049365,0.0,0.04330755792130518,1,1,3,3
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
791,1,125200,0.882716049382716,0.0,0.04834820594173191,0,0,0,0
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
752,1,123876,0.6419753086419746,0.0,0.04783691980222031,0,2,2,2
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
797,1,120000,0.9197530864197532,0.0,0.04634013349047787,0,0,0,0
793,1,115200,0.8950617283950617,0.0,0.04448652815085876,0,0,0,0
773,1,111744,0.7716049382716044,0.0,0.043151932306333,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
724,1,114696,0.4691358024691352,0.0,0.044291899590198754,1,2,2,4
783,1,197299,0.833333333333333,0.0,0.07619051664614829,0,0,0,0
657,1,112147,0.05555555555555536,0.0,0.04330755792130518,1,1,1,1
